arm,group,dataset,subject,seed,protocol,token,ends_at_ms,test_acc
reader,cohort,sdssvep,1,2026,within,12,187.5,36.6667
reader,cohort,sdssvep,1,2026,within,13,203.125,45.0
reader,cohort,sdssvep,1,2026,within,14,218.75,43.3333
reader,cohort,sdssvep,1,2026,within,15,234.375,41.6667
reader,cohort,sdssvep,1,2026,within,16,250.0,51.6667
reader,cohort,sdssvep,1,2026,within,17,265.625,43.3333
reader,cohort,sdssvep,1,2026,within,18,281.25,48.3333
reader,cohort,sdssvep,1,2026,within,19,296.875,53.3333
reader,cohort,sdssvep,1,2026,within,20,312.5,55.0
reader,cohort,sdssvep,1,2026,within,21,328.125,50.0
reader,cohort,sdssvep,1,2026,within,22,343.75,53.3333
reader,cohort,sdssvep,1,2026,within,23,359.375,55.0
reader,cohort,sdssvep,1,2026,within,24,375.0,56.6667
reader,cohort,sdssvep,1,2026,within,25,390.625,55.0
reader,cohort,sdssvep,1,2026,within,26,406.25,61.6667
reader,cohort,sdssvep,1,2026,within,27,421.875,53.3333
reader,cohort,sdssvep,1,2026,within,28,437.5,58.3333
reader,cohort,sdssvep,1,2026,within,29,453.125,61.6667
reader,cohort,sdssvep,1,2026,within,30,468.75,60.0
reader,cohort,sdssvep,1,2026,within,31,484.375,63.3333
reader,cohort,sdssvep,1,2026,within,32,500.0,63.3333
reader,cohort,sdssvep,1,2026,within,33,515.625,58.3333
reader,cohort,sdssvep,1,2026,within,34,531.25,60.0
reader,cohort,sdssvep,1,2026,within,35,546.875,65.0
reader,cohort,sdssvep,1,2026,within,36,562.5,65.0
reader,cohort,sdssvep,1,2026,within,37,578.125,58.3333
reader,cohort,sdssvep,1,2026,within,38,593.75,63.3333
reader,cohort,sdssvep,1,2026,within,39,609.375,65.0
reader,cohort,sdssvep,1,2026,within,40,625.0,66.6667
reader,cohort,sdssvep,1,2026,within,41,640.625,66.6667
reader,cohort,sdssvep,1,2026,within,42,656.25,61.6667
reader,cohort,sdssvep,1,2026,within,43,671.875,65.0
reader,cohort,sdssvep,1,2026,within,44,687.5,63.3333
reader,cohort,sdssvep,1,2026,within,45,703.125,66.6667
reader,cohort,sdssvep,1,2026,within,46,718.75,71.6667
reader,cohort,sdssvep,1,2026,within,47,734.375,63.3333
reader,cohort,sdssvep,1,2026,within,48,750.0,68.3333
reader,cohort,sdssvep,1,2026,within,49,765.625,71.6667
reader,cohort,sdssvep,1,2026,within,50,781.25,66.6667
reader,cohort,sdssvep,1,2026,within,51,796.875,78.3333
reader,cohort,sdssvep,1,2026,within,52,812.5,76.6667
reader,cohort,sdssvep,1,2026,within,53,828.125,71.6667
reader,cohort,sdssvep,1,2026,within,54,843.75,65.0
reader,cohort,sdssvep,1,2026,within,55,859.375,68.3333
reader,cohort,sdssvep,1,2026,within,56,875.0,73.3333
reader,cohort,sdssvep,1,2026,within,57,890.625,66.6667
reader,cohort,sdssvep,1,2026,within,58,906.25,85.0
reader,cohort,sdssvep,1,2026,within,59,921.875,65.0
reader,cohort,sdssvep,1,2026,within,60,937.5,65.0
reader,cohort,sdssvep,1,2026,within,61,953.125,80.0
reader,cohort,sdssvep,1,2026,within,62,968.75,71.6667
reader,cohort,sdssvep,1,2026,within,63,984.375,65.0
reader,cohort,sdssvep,1,2026,within,64,1000.0,91.6667
reader,cohort,sdssvep,1,2027,within,1,15.625,8.3333
reader,cohort,sdssvep,1,2027,within,2,31.25,10.0
reader,cohort,sdssvep,1,2027,within,3,46.875,8.3333
reader,cohort,sdssvep,1,2027,within,4,62.5,11.6667
reader,cohort,sdssvep,1,2027,within,5,78.125,11.6667
reader,cohort,sdssvep,1,2027,within,6,93.75,11.6667
reader,cohort,sdssvep,1,2027,within,7,109.375,23.3333
reader,cohort,sdssvep,1,2027,within,8,125.0,30.0
reader,cohort,sdssvep,1,2027,within,9,140.625,31.6667
reader,cohort,sdssvep,1,2027,within,10,156.25,38.3333
reader,cohort,sdssvep,1,2027,within,11,171.875,35.0
reader,cohort,sdssvep,1,2027,within,12,187.5,28.3333
reader,cohort,sdssvep,1,2027,within,13,203.125,28.3333
reader,cohort,sdssvep,1,2027,within,14,218.75,28.3333
reader,cohort,sdssvep,1,2027,within,15,234.375,30.0
reader,cohort,sdssvep,1,2027,within,16,250.0,35.0
reader,cohort,sdssvep,1,2027,within,17,265.625,31.6667
reader,cohort,sdssvep,1,2027,within,18,281.25,35.0
reader,cohort,sdssvep,1,2027,within,19,296.875,38.3333
reader,cohort,sdssvep,1,2027,within,20,312.5,31.6667
reader,cohort,sdssvep,1,2027,within,21,328.125,41.6667
reader,cohort,sdssvep,1,2027,within,22,343.75,43.3333
reader,cohort,sdssvep,1,2027,within,23,359.375,43.3333
reader,cohort,sdssvep,1,2027,within,24,375.0,50.0
reader,cohort,sdssvep,1,2027,within,25,390.625,50.0
reader,cohort,sdssvep,1,2027,within,26,406.25,45.0
reader,cohort,sdssvep,1,2027,within,27,421.875,46.6667
reader,cohort,sdssvep,1,2027,within,28,437.5,56.6667
reader,cohort,sdssvep,1,2027,within,29,453.125,58.3333
reader,cohort,sdssvep,1,2027,within,30,468.75,51.6667
reader,cohort,sdssvep,1,2027,within,31,484.375,53.3333
reader,cohort,sdssvep,1,2027,within,32,500.0,58.3333
reader,cohort,sdssvep,1,2027,within,33,515.625,53.3333
reader,cohort,sdssvep,1,2027,within,34,531.25,53.3333
reader,cohort,sdssvep,1,2027,within,35,546.875,55.0
reader,cohort,sdssvep,1,2027,within,36,562.5,55.0
reader,cohort,sdssvep,1,2027,within,37,578.125,55.0
reader,cohort,sdssvep,1,2027,within,38,593.75,53.3333
reader,cohort,sdssvep,1,2027,within,39,609.375,58.3333
reader,cohort,sdssvep,1,2027,within,40,625.0,55.0
reader,cohort,sdssvep,1,2027,within,41,640.625,53.3333
reader,cohort,sdssvep,1,2027,within,42,656.25,53.3333
reader,cohort,sdssvep,1,2027,within,43,671.875,53.3333
reader,cohort,sdssvep,1,2027,within,44,687.5,60.0
reader,cohort,sdssvep,1,2027,within,45,703.125,65.0
reader,cohort,sdssvep,1,2027,within,46,718.75,66.6667
reader,cohort,sdssvep,1,2027,within,47,734.375,65.0
reader,cohort,sdssvep,1,2027,within,48,750.0,63.3333
reader,cohort,sdssvep,1,2027,within,49,765.625,56.6667
reader,cohort,sdssvep,1,2027,within,50,781.25,56.6667
reader,cohort,sdssvep,1,2027,within,51,796.875,68.3333
reader,cohort,sdssvep,1,2027,within,52,812.5,61.6667
reader,cohort,sdssvep,1,2027,within,53,828.125,63.3333
reader,cohort,sdssvep,1,2027,within,54,843.75,65.0
reader,cohort,sdssvep,1,2027,within,55,859.375,61.6667
reader,cohort,sdssvep,1,2027,within,56,875.0,66.6667
reader,cohort,sdssvep,1,2027,within,57,890.625,65.0
reader,cohort,sdssvep,1,2027,within,58,906.25,78.3333
reader,cohort,sdssvep,1,2027,within,59,921.875,66.6667
reader,cohort,sdssvep,1,2027,within,60,937.5,68.3333
reader,cohort,sdssvep,1,2027,within,61,953.125,70.0
reader,cohort,sdssvep,1,2027,within,62,968.75,61.6667
reader,cohort,sdssvep,1,2027,within,63,984.375,58.3333
reader,cohort,sdssvep,1,2027,within,64,1000.0,91.6667
reader,cohort,sdssvep,2,2025,within,1,15.625,8.3333
reader,cohort,sdssvep,2,2025,within,2,31.25,11.6667
reader,cohort,sdssvep,2,2025,within,3,46.875,10.0
reader,cohort,sdssvep,2,2025,within,4,62.5,8.3333
reader,cohort,sdssvep,2,2025,within,5,78.125,6.6667
reader,cohort,sdssvep,2,2025,within,6,93.75,5.0
reader,cohort,sdssvep,2,2025,within,7,109.375,6.6667
reader,cohort,sdssvep,2,2025,within,8,125.0,10.0
reader,cohort,sdssvep,2,2025,within,9,140.625,5.0
reader,cohort,sdssvep,2,2025,within,10,156.25,5.0
reader,cohort,sdssvep,2,2025,within,11,171.875,8.3333
reader,cohort,sdssvep,2,2025,within,12,187.5,11.6667
reader,cohort,sdssvep,2,2025,within,13,203.125,13.3333
reader,cohort,sdssvep,2,2025,within,14,218.75,5.0
reader,cohort,sdssvep,2,2025,within,15,234.375,5.0
reader,cohort,sdssvep,2,2025,within,16,250.0,16.6667
reader,cohort,sdssvep,2,2025,within,17,265.625,15.0
reader,cohort,sdssvep,2,2025,within,18,281.25,11.6667
reader,cohort,sdssvep,2,2025,within,19,296.875,11.6667
reader,cohort,sdssvep,2,2025,within,20,312.5,8.3333
reader,cohort,sdssvep,2,2025,within,21,328.125,10.0
reader,cohort,sdssvep,2,2025,within,22,343.75,23.3333
reader,cohort,sdssvep,2,2025,within,23,359.375,13.3333
reader,cohort,sdssvep,2,2025,within,24,375.0,10.0
reader,cohort,sdssvep,2,2025,within,25,390.625,8.3333
reader,cohort,sdssvep,2,2025,within,26,406.25,5.0
reader,cohort,sdssvep,2,2025,within,27,421.875,13.3333
reader,cohort,sdssvep,2,2025,within,28,437.5,20.0
reader,cohort,sdssvep,2,2025,within,29,453.125,8.3333
reader,cohort,sdssvep,2,2025,within,30,468.75,10.0
reader,cohort,sdssvep,2,2025,within,31,484.375,11.6667
reader,cohort,sdssvep,2,2025,within,32,500.0,18.3333
reader,cohort,sdssvep,2,2025,within,33,515.625,15.0
reader,cohort,sdssvep,2,2025,within,34,531.25,16.6667
reader,cohort,sdssvep,2,2025,within,35,546.875,10.0
reader,cohort,sdssvep,2,2025,within,36,562.5,18.3333
reader,cohort,sdssvep,2,2025,within,37,578.125,26.6667
reader,cohort,sdssvep,2,2025,within,38,593.75,18.3333
reader,cohort,sdssvep,2,2025,within,39,609.375,16.6667
reader,cohort,sdssvep,2,2025,within,40,625.0,26.6667
reader,cohort,sdssvep,2,2025,within,41,640.625,16.6667
reader,cohort,sdssvep,2,2025,within,42,656.25,28.3333
reader,cohort,sdssvep,2,2025,within,43,671.875,28.3333
reader,cohort,sdssvep,2,2025,within,44,687.5,25.0
reader,cohort,sdssvep,2,2025,within,45,703.125,25.0
reader,cohort,sdssvep,2,2025,within,46,718.75,35.0
reader,cohort,sdssvep,2,2025,within,47,734.375,25.0
reader,cohort,sdssvep,2,2025,within,48,750.0,26.6667
reader,cohort,sdssvep,2,2025,within,49,765.625,26.6667
reader,cohort,sdssvep,2,2025,within,50,781.25,40.0
reader,cohort,sdssvep,2,2025,within,51,796.875,41.6667
reader,cohort,sdssvep,2,2025,within,52,812.5,31.6667
reader,cohort,sdssvep,2,2025,within,53,828.125,36.6667
reader,cohort,sdssvep,2,2025,within,54,843.75,25.0
reader,cohort,sdssvep,2,2025,within,55,859.375,31.6667
reader,cohort,sdssvep,2,2025,within,56,875.0,23.3333
reader,cohort,sdssvep,2,2025,within,57,890.625,28.3333
reader,cohort,sdssvep,2,2025,within,58,906.25,65.0
reader,cohort,sdssvep,2,2025,within,59,921.875,63.3333
reader,cohort,sdssvep,2,2025,within,60,937.5,33.3333
reader,cohort,sdssvep,2,2025,within,61,953.125,6.6667
reader,cohort,sdssvep,2,2025,within,62,968.75,8.3333
reader,cohort,sdssvep,2,2025,within,63,984.375,53.3333
reader,cohort,sdssvep,2,2025,within,64,1000.0,96.6667
reader,cohort,sdssvep,2,2026,within,1,15.625,6.6667
reader,cohort,sdssvep,2,2026,within,2,31.25,10.0
reader,cohort,sdssvep,2,2026,within,3,46.875,6.6667
reader,cohort,sdssvep,2,2026,within,4,62.5,8.3333
reader,cohort,sdssvep,2,2026,within,5,78.125,6.6667
reader,cohort,sdssvep,2,2026,within,6,93.75,8.3333
reader,cohort,sdssvep,2,2026,within,7,109.375,8.3333
reader,cohort,sdssvep,2,2026,within,8,125.0,5.0
reader,cohort,sdssvep,2,2026,within,9,140.625,6.6667
reader,cohort,sdssvep,2,2026,within,10,156.25,6.6667
reader,cohort,sdssvep,2,2026,within,11,171.875,5.0
reader,cohort,sdssvep,2,2026,within,12,187.5,10.0
reader,cohort,sdssvep,2,2026,within,13,203.125,13.3333
reader,cohort,sdssvep,2,2026,within,14,218.75,8.3333
reader,cohort,sdssvep,2,2026,within,15,234.375,5.0
reader,cohort,sdssvep,2,2026,within,16,250.0,8.3333
reader,cohort,sdssvep,2,2026,within,17,265.625,10.0
reader,cohort,sdssvep,2,2026,within,18,281.25,10.0
reader,cohort,sdssvep,2,2026,within,19,296.875,11.6667
reader,cohort,sdssvep,2,2026,within,20,312.5,10.0
reader,cohort,sdssvep,2,2026,within,21,328.125,10.0
reader,cohort,sdssvep,2,2026,within,22,343.75,15.0
reader,cohort,sdssvep,2,2026,within,23,359.375,15.0
reader,cohort,sdssvep,2,2026,within,24,375.0,11.6667
reader,cohort,sdssvep,2,2026,within,25,390.625,20.0
reader,cohort,sdssvep,2,2026,within,26,406.25,11.6667
reader,cohort,sdssvep,2,2026,within,27,421.875,15.0
reader,cohort,sdssvep,2,2026,within,28,437.5,6.6667
reader,cohort,sdssvep,2,2026,within,29,453.125,13.3333
reader,cohort,sdssvep,2,2026,within,30,468.75,18.3333
reader,cohort,sdssvep,2,2026,within,31,484.375,21.6667
reader,cohort,sdssvep,2,2026,within,32,500.0,18.3333
reader,cohort,sdssvep,2,2026,within,33,515.625,20.0
reader,cohort,sdssvep,2,2026,within,34,531.25,11.6667
reader,cohort,sdssvep,2,2026,within,35,546.875,16.6667
reader,cohort,sdssvep,2,2026,within,36,562.5,25.0
reader,cohort,sdssvep,2,2026,within,37,578.125,31.6667
reader,cohort,sdssvep,2,2026,within,38,593.75,20.0
reader,cohort,sdssvep,2,2026,within,39,609.375,16.6667
reader,cohort,sdssvep,2,2026,within,40,625.0,26.6667
reader,cohort,sdssvep,2,2026,within,41,640.625,21.6667
reader,cohort,sdssvep,2,2026,within,42,656.25,20.0
reader,cohort,sdssvep,2,2026,within,43,671.875,31.6667
reader,cohort,sdssvep,2,2026,within,44,687.5,26.6667
reader,cohort,sdssvep,2,2026,within,45,703.125,30.0
reader,cohort,sdssvep,2,2026,within,46,718.75,41.6667
reader,cohort,sdssvep,2,2026,within,47,734.375,33.3333
reader,cohort,sdssvep,2,2026,within,48,750.0,21.6667
reader,cohort,sdssvep,2,2026,within,49,765.625,23.3333
reader,cohort,sdssvep,2,2026,within,50,781.25,41.6667
reader,cohort,sdssvep,2,2026,within,51,796.875,40.0
reader,cohort,sdssvep,2,2026,within,52,812.5,40.0
reader,cohort,sdssvep,2,2026,within,53,828.125,33.3333
reader,cohort,sdssvep,2,2026,within,54,843.75,31.6667
reader,cohort,sdssvep,2,2026,within,55,859.375,31.6667
reader,cohort,sdssvep,2,2026,within,56,875.0,33.3333
reader,cohort,sdssvep,2,2026,within,57,890.625,33.3333
reader,cohort,sdssvep,2,2026,within,58,906.25,58.3333
reader,cohort,sdssvep,2,2026,within,59,921.875,63.3333
reader,cohort,sdssvep,2,2026,within,60,937.5,28.3333
reader,cohort,sdssvep,2,2026,within,61,953.125,6.6667
reader,cohort,sdssvep,2,2026,within,62,968.75,3.3333
reader,cohort,sdssvep,2,2026,within,63,984.375,53.3333
reader,cohort,sdssvep,2,2026,within,64,1000.0,95.0
reader,cohort,sdssvep,2,2027,within,1,15.625,15.0
reader,cohort,sdssvep,2,2027,within,2,31.25,13.3333
reader,cohort,sdssvep,2,2027,within,3,46.875,5.0
reader,cohort,sdssvep,2,2027,within,4,62.5,8.3333
reader,cohort,sdssvep,2,2027,within,5,78.125,8.3333
reader,cohort,sdssvep,2,2027,within,6,93.75,10.0
reader,cohort,sdssvep,2,2027,within,7,109.375,11.6667
reader,cohort,sdssvep,2,2027,within,8,125.0,10.0
reader,cohort,sdssvep,2,2027,within,9,140.625,8.3333
reader,cohort,sdssvep,2,2027,within,10,156.25,8.3333
reader,cohort,sdssvep,2,2027,within,11,171.875,5.0
reader,cohort,sdssvep,2,2027,within,12,187.5,10.0
reader,cohort,sdssvep,2,2027,within,13,203.125,8.3333
reader,cohort,sdssvep,2,2027,within,14,218.75,10.0
reader,cohort,sdssvep,2,2027,within,15,234.375,5.0
reader,cohort,sdssvep,2,2027,within,16,250.0,10.0
reader,cohort,sdssvep,2,2027,within,17,265.625,15.0
reader,cohort,sdssvep,2,2027,within,18,281.25,10.0
reader,cohort,sdssvep,2,2027,within,19,296.875,11.6667
reader,cohort,sdssvep,2,2027,within,20,312.5,8.3333
reader,cohort,sdssvep,2,2027,within,21,328.125,8.3333
reader,cohort,sdssvep,2,2027,within,22,343.75,11.6667
reader,cohort,sdssvep,2,2027,within,23,359.375,16.6667
reader,cohort,sdssvep,2,2027,within,24,375.0,8.3333
reader,cohort,sdssvep,2,2027,within,25,390.625,5.0
reader,cohort,sdssvep,2,2027,within,26,406.25,5.0
reader,cohort,sdssvep,2,2027,within,27,421.875,8.3333
reader,cohort,sdssvep,2,2027,within,28,437.5,15.0
reader,cohort,sdssvep,2,2027,within,29,453.125,6.6667
reader,cohort,sdssvep,2,2027,within,30,468.75,10.0
reader,cohort,sdssvep,2,2027,within,31,484.375,11.6667
reader,cohort,sdssvep,2,2027,within,32,500.0,16.6667
reader,cohort,sdssvep,2,2027,within,33,515.625,11.6667
reader,cohort,sdssvep,2,2027,within,34,531.25,8.3333
reader,cohort,sdssvep,2,2027,within,35,546.875,11.6667
reader,cohort,sdssvep,2,2027,within,36,562.5,20.0
reader,cohort,sdssvep,2,2027,within,37,578.125,20.0
reader,cohort,sdssvep,2,2027,within,38,593.75,13.3333
reader,cohort,sdssvep,2,2027,within,39,609.375,11.6667
reader,cohort,sdssvep,2,2027,within,40,625.0,23.3333
reader,cohort,sdssvep,2,2027,within,41,640.625,18.3333
reader,cohort,sdssvep,2,2027,within,42,656.25,20.0
reader,cohort,sdssvep,2,2027,within,43,671.875,31.6667
reader,cohort,sdssvep,2,2027,within,44,687.5,30.0
reader,cohort,sdssvep,2,2027,within,45,703.125,21.6667
reader,cohort,sdssvep,2,2027,within,46,718.75,35.0
reader,cohort,sdssvep,2,2027,within,47,734.375,23.3333
reader,cohort,sdssvep,2,2027,within,48,750.0,21.6667
reader,cohort,sdssvep,2,2027,within,49,765.625,26.6667
reader,cohort,sdssvep,2,2027,within,50,781.25,40.0
reader,cohort,sdssvep,2,2027,within,51,796.875,36.6667
reader,cohort,sdssvep,2,2027,within,52,812.5,25.0
reader,cohort,sdssvep,2,2027,within,53,828.125,33.3333
reader,cohort,sdssvep,2,2027,within,54,843.75,31.6667
reader,cohort,sdssvep,2,2027,within,55,859.375,28.3333
reader,cohort,sdssvep,2,2027,within,56,875.0,20.0
reader,cohort,sdssvep,2,2027,within,57,890.625,28.3333
reader,cohort,sdssvep,2,2027,within,58,906.25,56.6667
reader,cohort,sdssvep,2,2027,within,59,921.875,63.3333
reader,cohort,sdssvep,2,2027,within,60,937.5,30.0
reader,cohort,sdssvep,2,2027,within,61,953.125,3.3333
reader,cohort,sdssvep,2,2027,within,62,968.75,3.3333
reader,cohort,sdssvep,2,2027,within,63,984.375,48.3333
reader,cohort,sdssvep,2,2027,within,64,1000.0,96.6667
reader,cohort,sdssvep,3,2025,within,1,15.625,8.3333
reader,cohort,sdssvep,3,2025,within,2,31.25,10.0
reader,cohort,sdssvep,3,2025,within,3,46.875,10.0
reader,cohort,sdssvep,3,2025,within,4,62.5,6.6667
reader,cohort,sdssvep,3,2025,within,5,78.125,6.6667
reader,cohort,sdssvep,3,2025,within,6,93.75,10.0
reader,cohort,sdssvep,3,2025,within,7,109.375,18.3333
reader,cohort,sdssvep,3,2025,within,8,125.0,21.6667
reader,cohort,sdssvep,3,2025,within,9,140.625,23.3333
reader,cohort,sdssvep,3,2025,within,10,156.25,15.0
reader,cohort,sdssvep,3,2025,within,11,171.875,26.6667
reader,cohort,sdssvep,3,2025,within,12,187.5,20.0
reader,cohort,sdssvep,3,2025,within,13,203.125,30.0
reader,cohort,sdssvep,3,2025,within,14,218.75,31.6667
reader,cohort,sdssvep,3,2025,within,15,234.375,26.6667
reader,cohort,sdssvep,3,2025,within,16,250.0,25.0
reader,cohort,sdssvep,3,2025,within,17,265.625,30.0
reader,cohort,sdssvep,3,2025,within,18,281.25,35.0
reader,cohort,sdssvep,3,2025,within,19,296.875,28.3333
reader,cohort,sdssvep,3,2025,within,20,312.5,33.3333
reader,cohort,sdssvep,3,2025,within,21,328.125,31.6667
reader,cohort,sdssvep,3,2025,within,22,343.75,43.3333
reader,cohort,sdssvep,3,2025,within,23,359.375,36.6667
reader,cohort,sdssvep,3,2025,within,24,375.0,23.3333
reader,cohort,sdssvep,3,2025,within,25,390.625,41.6667
reader,cohort,sdssvep,3,2025,within,26,406.25,38.3333
reader,cohort,sdssvep,3,2025,within,27,421.875,51.6667
reader,cohort,sdssvep,3,2025,within,28,437.5,46.6667
reader,cohort,sdssvep,3,2025,within,29,453.125,36.6667
reader,cohort,sdssvep,3,2025,within,30,468.75,41.6667
reader,cohort,sdssvep,3,2025,within,31,484.375,43.3333
reader,cohort,sdssvep,3,2025,within,32,500.0,45.0
reader,cohort,sdssvep,3,2025,within,33,515.625,46.6667
reader,cohort,sdssvep,3,2025,within,34,531.25,41.6667
reader,cohort,sdssvep,3,2025,within,35,546.875,41.6667
reader,cohort,sdssvep,3,2025,within,36,562.5,48.3333
reader,cohort,sdssvep,3,2025,within,37,578.125,58.3333
reader,cohort,sdssvep,3,2025,within,38,593.75,53.3333
reader,cohort,sdssvep,3,2025,within,39,609.375,50.0
reader,cohort,sdssvep,3,2025,within,40,625.0,46.6667
reader,cohort,sdssvep,3,2025,within,41,640.625,50.0
reader,cohort,sdssvep,3,2025,within,42,656.25,48.3333
reader,cohort,sdssvep,3,2025,within,43,671.875,50.0
reader,cohort,sdssvep,3,2025,within,44,687.5,53.3333
reader,cohort,sdssvep,3,2025,within,45,703.125,63.3333
reader,cohort,sdssvep,3,2025,within,46,718.75,51.6667
reader,cohort,sdssvep,3,2025,within,47,734.375,50.0
reader,cohort,sdssvep,3,2025,within,48,750.0,50.0
reader,cohort,sdssvep,3,2025,within,49,765.625,56.6667
reader,cohort,sdssvep,3,2025,within,50,781.25,56.6667
reader,cohort,sdssvep,3,2025,within,51,796.875,56.6667
reader,cohort,sdssvep,3,2025,within,52,812.5,40.0
reader,cohort,sdssvep,3,2025,within,53,828.125,45.0
reader,cohort,sdssvep,3,2025,within,54,843.75,53.3333
reader,cohort,sdssvep,3,2025,within,55,859.375,51.6667
reader,cohort,sdssvep,3,2025,within,56,875.0,51.6667
reader,cohort,sdssvep,3,2025,within,57,890.625,46.6667
reader,cohort,sdssvep,3,2025,within,58,906.25,58.3333
reader,cohort,sdssvep,3,2025,within,59,921.875,63.3333
reader,cohort,sdssvep,3,2025,within,60,937.5,48.3333
reader,cohort,sdssvep,3,2025,within,61,953.125,35.0
reader,cohort,sdssvep,3,2025,within,62,968.75,48.3333
reader,cohort,sdssvep,3,2025,within,63,984.375,60.0
reader,cohort,sdssvep,3,2025,within,64,1000.0,75.0
reader,cohort,sdssvep,3,2026,within,1,15.625,8.3333
reader,cohort,sdssvep,3,2026,within,2,31.25,8.3333
reader,cohort,sdssvep,3,2026,within,3,46.875,8.3333
reader,cohort,sdssvep,3,2026,within,4,62.5,6.6667
reader,cohort,sdssvep,3,2026,within,5,78.125,6.6667
reader,cohort,sdssvep,3,2026,within,6,93.75,13.3333
reader,cohort,sdssvep,3,2026,within,7,109.375,18.3333
reader,cohort,sdssvep,3,2026,within,8,125.0,16.6667
reader,cohort,sdssvep,3,2026,within,9,140.625,11.6667
reader,cohort,sdssvep,3,2026,within,10,156.25,13.3333
reader,cohort,sdssvep,3,2026,within,11,171.875,16.6667
